date,realtime_end,realtime_start,value
2012-12-13,2019-09-15,2019-09-15,6169.99
2012-12-14,2019-09-15,2019-09-15,6169.49
2012-12-17,2019-09-15,2019-09-15,6207.19
2012-12-18,2019-09-15,2019-09-15,6265.07
2012-12-19,2019-09-15,2019-09-15,6257.68
2012-12-20,2019-09-15,2019-09-15,6346.77
2012-12-21,2019-09-15,2019-09-15,6327.27
2012-12-24,2019-09-15,2019-09-15,6341.64
2012-12-25,2019-09-15,2019-09-15,
2012-12-26,2019-09-15,2019-09-15,6304.38
2012-12-27,2019-09-15,2019-09-15,6331.22
2012-12-28,2019-09-15,2019-09-15,6285.8
2012-12-31,2019-09-15,2019-09-15,6356.69
2013-01-01,2019-09-15,2019-09-15,
2013-01-02,2019-09-15,2019-09-15,6433.89
2013-01-03,2019-09-15,2019-09-15,6435.9
2013-01-04,2019-09-15,2019-09-15,6463.09
2013-01-07,2019-09-15,2019-09-15,6478.09
2013-01-08,2019-09-15,2019-09-15,6462.78
2013-01-09,2019-09-15,2019-09-15,6484.27
2013-01-10,2019-09-15,2019-09-15,6487.74
2013-01-11,2019-09-15,2019-09-15,6484.43
2013-01-14,2019-09-15,2019-09-15,6497.69
2013-01-15,2019-09-15,2019-09-15,6534.84
2013-01-16,2019-09-15,2019-09-15,6521.63
2013-01-17,2019-09-15,2019-09-15,6538.09
2013-01-18,2019-09-15,2019-09-15,6565.05
2013-01-21,2019-09-15,2019-09-15,
2013-01-22,2019-09-15,2019-09-15,6603.73
2013-01-23,2019-09-15,2019-09-15,6603.72
2013-01-24,2019-09-15,2019-09-15,6616.73
2013-01-25,2019-09-15,2019-09-15,6662.1
2013-01-28,2019-09-15,2019-09-15,6672.54
2013-01-29,2019-09-15,2019-09-15,6685.7
2013-01-30,2019-09-15,2019-09-15,6626.08
2013-01-31,2019-09-15,2019-09-15,6581.72
2013-02-01,2019-09-15,2019-09-15,6622.64
2013-02-04,2019-09-15,2019-09-15,6607.15
2013-02-05,2019-09-15,2019-09-15,6592.55
2013-02-06,2019-09-15,2019-09-15,6611.01
2013-02-07,2019-09-15,2019-09-15,6584.21
2013-02-08,2019-09-15,2019-09-15,6644.95
2013-02-11,2019-09-15,2019-09-15,6658.49
2013-02-12,2019-09-15,2019-09-15,6706.13
2013-02-13,2019-09-15,2019-09-15,6699.06
2013-02-14,2019-09-15,2019-09-15,6672.01
2013-02-15,2019-09-15,2019-09-15,6674.84
2013-02-18,2019-09-15,2019-09-15,
2013-02-19,2019-09-15,2019-09-15,6722.98
2013-02-20,2019-09-15,2019-09-15,6683.61
2013-02-21,2019-09-15,2019-09-15,6626.59
2013-02-22,2019-09-15,2019-09-15,6693.7
2013-02-25,2019-09-15,2019-09-15,6565.18
2013-02-26,2019-09-15,2019-09-15,6609.5
2013-02-27,2019-09-15,2019-09-15,6654.72
2013-02-28,2019-09-15,2019-09-15,6644.15
2013-03-01,2019-09-15,2019-09-15,6675.02
2013-03-04,2019-09-15,2019-09-15,6720.86
2013-03-05,2019-09-15,2019-09-15,6773.9
2013-03-06,2019-09-15,2019-09-15,6757.04
2013-03-07,2019-09-15,2019-09-15,6720.0
2013-03-08,2019-09-15,2019-09-15,6729.11
2013-03-11,2019-09-15,2019-09-15,6740.74
2013-03-12,2019-09-15,2019-09-15,6713.94
2013-03-13,2019-09-15,2019-09-15,6720.28
2013-03-14,2019-09-15,2019-09-15,6765.46
2013-03-15,2019-09-15,2019-09-15,6774.49
2013-03-18,2019-09-15,2019-09-15,6738.44
2013-03-19,2019-09-15,2019-09-15,6698.1
2013-03-20,2019-09-15,2019-09-15,6725.11
2013-03-21,2019-09-15,2019-09-15,6695.98
2013-03-22,2019-09-15,2019-09-15,6734.93
2013-03-25,2019-09-15,2019-09-15,6742.11
2013-03-26,2019-09-15,2019-09-15,6799.99
2013-03-27,2019-09-15,2019-09-15,6802.6
2013-03-28,2019-09-15,2019-09-15,6828.86
2013-03-29,2019-09-15,2019-09-15,
2013-04-01,2019-09-15,2019-09-15,6845.94
2013-04-02,2019-09-15,2019-09-15,6871.4
2013-04-03,2019-09-15,2019-09-15,6852.87
2013-04-04,2019-09-15,2019-09-15,6961.53
2013-04-05,2019-09-15,2019-09-15,6986.09
2013-04-08,2019-09-15,2019-09-15,7062.51
2013-04-09,2019-09-15,2019-09-15,7055.73
2013-04-10,2019-09-15,2019-09-15,7095.53
2013-04-11,2019-09-15,2019-09-15,7144.64
2013-04-12,2019-09-15,2019-09-15,7161.08
2013-04-15,2019-09-15,2019-09-15,7013.84
2013-04-16,2019-09-15,2019-09-15,7132.1
2013-04-17,2019-09-15,2019-09-15,7047.86
2013-04-18,2019-09-15,2019-09-15,7035.89
2013-04-19,2019-09-15,2019-09-15,7142.78
2013-04-22,2019-09-15,2019-09-15,7125.86
2013-04-23,2019-09-15,2019-09-15,7165.87
2013-04-24,2019-09-15,2019-09-15,7186.2
2013-04-25,2019-09-15,2019-09-15,7153.52
2013-04-26,2019-09-15,2019-09-15,7134.7
2013-04-29,2019-09-15,2019-09-15,7192.86
2013-04-30,2019-09-15,2019-09-15,7276.63
2013-05-01,2019-09-15,2019-09-15,7219.09
2013-05-02,2019-09-15,2019-09-15,7265.74
2013-05-03,2019-09-15,2019-09-15,7287.3
2013-05-06,2019-09-15,2019-09-15,7326.35
2013-05-07,2019-09-15,2019-09-15,7364.04
2013-05-08,2019-09-15,2019-09-15,7363.21
2013-05-09,2019-09-15,2019-09-15,7308.9
2013-05-10,2019-09-15,2019-09-15,7343.79
2013-05-13,2019-09-15,2019-09-15,7377.82
2013-05-14,2019-09-15,2019-09-15,7403.2
2013-05-15,2019-09-15,2019-09-15,7466.78
2013-05-16,2019-09-15,2019-09-15,7428.71
2013-05-17,2019-09-15,2019-09-15,7470.14
2013-05-20,2019-09-15,2019-09-15,7488.22
2013-05-21,2019-09-15,2019-09-15,7538.35
2013-05-22,2019-09-15,2019-09-15,7350.52
2013-05-23,2019-09-15,2019-09-15,7230.21
2013-05-24,2019-09-15,2019-09-15,7215.86
2013-05-27,2019-09-15,2019-09-15,
2013-05-28,2019-09-15,2019-09-15,7150.43
2013-05-29,2019-09-15,2019-09-15,7005.91
2013-05-30,2019-09-15,2019-09-15,6938.17
2013-05-31,2019-09-15,2019-09-15,6847.85
2013-06-03,2019-09-15,2019-09-15,6894.6
2013-06-04,2019-09-15,2019-09-15,6804.16
2013-06-05,2019-09-15,2019-09-15,6740.1
2013-06-06,2019-09-15,2019-09-15,6847.15
2013-06-07,2019-09-15,2019-09-15,6842.38
2013-06-10,2019-09-15,2019-09-15,6789.06
2013-06-11,2019-09-15,2019-09-15,6682.79
2013-06-12,2019-09-15,2019-09-15,6591.8
2013-06-13,2019-09-15,2019-09-15,6771.03
2013-06-14,2019-09-15,2019-09-15,6797.51
2013-06-17,2019-09-15,2019-09-15,6819.17
2013-06-18,2019-09-15,2019-09-15,6845.68
2013-06-19,2019-09-15,2019-09-15,6632.52
2013-06-20,2019-09-15,2019-09-15,6359.6
2013-06-21,2019-09-15,2019-09-15,6457.71
2013-06-24,2019-09-15,2019-09-15,6425.09
2013-06-25,2019-09-15,2019-09-15,6539.56
2013-06-26,2019-09-15,2019-09-15,6629.69
2013-06-27,2019-09-15,2019-09-15,6769.83
2013-06-28,2019-09-15,2019-09-15,6733.97
2013-07-01,2019-09-15,2019-09-15,6713.24
2013-07-02,2019-09-15,2019-09-15,6820.47
2013-07-03,2019-09-15,2019-09-15,6754.39
2013-07-04,2019-09-15,2019-09-15,
2013-07-05,2019-09-15,2019-09-15,6747.49
2013-07-08,2019-09-15,2019-09-15,6756.45
2013-07-09,2019-09-15,2019-09-15,6852.37
2013-07-10,2019-09-15,2019-09-15,6843.87
2013-07-11,2019-09-15,2019-09-15,7018.57
2013-07-12,2019-09-15,2019-09-15,6978.53
2013-07-15,2019-09-15,2019-09-15,7001.57
2013-07-16,2019-09-15,2019-09-15,7003.75
2013-07-17,2019-09-15,2019-09-15,7034.95
2013-07-18,2019-09-15,2019-09-15,7098.94
2013-07-19,2019-09-15,2019-09-15,7082.29
2013-07-22,2019-09-15,2019-09-15,7113.5
2013-07-23,2019-09-15,2019-09-15,7105.92
2013-07-24,2019-09-15,2019-09-15,6958.83
2013-07-25,2019-09-15,2019-09-15,6974.03
2013-07-26,2019-09-15,2019-09-15,6977.4
2013-07-29,2019-09-15,2019-09-15,6920.34
2013-07-30,2019-09-15,2019-09-15,6897.36
2013-07-31,2019-09-15,2019-09-15,6789.03
2013-08-01,2019-09-15,2019-09-15,6766.18
2013-08-02,2019-09-15,2019-09-15,6733.16
2013-08-05,2019-09-15,2019-09-15,6725.57
2013-08-06,2019-09-15,2019-09-15,6702.97
2013-08-07,2019-09-15,2019-09-15,6683.19
2013-08-08,2019-09-15,2019-09-15,6678.78
2013-08-09,2019-09-15,2019-09-15,6741.2
2013-08-12,2019-09-15,2019-09-15,6691.07
2013-08-13,2019-09-15,2019-09-15,6597.77
2013-08-14,2019-09-15,2019-09-15,6578.62
2013-08-15,2019-09-15,2019-09-15,6449.97
2013-08-16,2019-09-15,2019-09-15,6286.77
2013-08-19,2019-09-15,2019-09-15,6210.04
2013-08-20,2019-09-15,2019-09-15,6347.46
2013-08-21,2019-09-15,2019-09-15,6337.47
2013-08-22,2019-09-15,2019-09-15,6375.91
2013-08-23,2019-09-15,2019-09-15,6444.83
2013-08-26,2019-09-15,2019-09-15,6425.44
2013-08-27,2019-09-15,2019-09-15,6399.58
2013-08-28,2019-09-15,2019-09-15,6364.96
2013-08-29,2019-09-15,2019-09-15,6367.26
2013-08-30,2019-09-15,2019-09-15,6323.12
2013-09-02,2019-09-15,2019-09-15,
2013-09-03,2019-09-15,2019-09-15,6268.23
2013-09-04,2019-09-15,2019-09-15,6316.71
2013-09-05,2019-09-15,2019-09-15,6246.19
2013-09-06,2019-09-15,2019-09-15,6350.57
2013-09-09,2019-09-15,2019-09-15,6484.98
2013-09-10,2019-09-15,2019-09-15,6485.69
2013-09-11,2019-09-15,2019-09-15,6532.97
2013-09-12,2019-09-15,2019-09-15,6484.72
2013-09-13,2019-09-15,2019-09-15,6507.35
2013-09-16,2019-09-15,2019-09-15,6580.04
2013-09-17,2019-09-15,2019-09-15,6572.03
2013-09-18,2019-09-15,2019-09-15,6801.03
2013-09-19,2019-09-15,2019-09-15,6789.06
2013-09-20,2019-09-15,2019-09-15,6666.11
2013-09-23,2019-09-15,2019-09-15,6632.01
2013-09-24,2019-09-15,2019-09-15,6572.28
2013-09-25,2019-09-15,2019-09-15,6590.39
2013-09-26,2019-09-15,2019-09-15,6632.85
2013-09-27,2019-09-15,2019-09-15,6600.93
2013-09-30,2019-09-15,2019-09-15,6528.99
2013-10-01,2019-09-15,2019-09-15,6625.97
2013-10-02,2019-09-15,2019-09-15,6633.86
2013-10-03,2019-09-15,2019-09-15,6511.84
2013-10-04,2019-09-15,2019-09-15,6510.91
2013-10-07,2019-09-15,2019-09-15,6536.9
2013-10-08,2019-09-15,2019-09-15,6472.31
2013-10-09,2019-09-15,2019-09-15,6472.65
2013-10-10,2019-09-15,2019-09-15,6640.66
2013-10-11,2019-09-15,2019-09-15,6712.45
2013-10-14,2019-09-15,2019-09-15,6705.39
2013-10-15,2019-09-15,2019-09-15,6682.62
2013-10-16,2019-09-15,2019-09-15,6808.65
2013-10-17,2019-09-15,2019-09-15,6913.93
2013-10-18,2019-09-15,2019-09-15,6897.33
2013-10-21,2019-09-15,2019-09-15,6856.25
2013-10-22,2019-09-15,2019-09-15,6930.35
2013-10-23,2019-09-15,2019-09-15,6925.75
2013-10-24,2019-09-15,2019-09-15,6927.1
2013-10-25,2019-09-15,2019-09-15,7001.85
2013-10-28,2019-09-15,2019-09-15,6942.43
2013-10-29,2019-09-15,2019-09-15,6893.42
2013-10-30,2019-09-15,2019-09-15,6837.62
2013-10-31,2019-09-15,2019-09-15,6794.07
2013-11-01,2019-09-15,2019-09-15,6835.7
2013-11-04,2019-09-15,2019-09-15,6854.72
2013-11-05,2019-09-15,2019-09-15,6735.38
2013-11-06,2019-09-15,2019-09-15,6730.78
2013-11-07,2019-09-15,2019-09-15,6635.91
2013-11-08,2019-09-15,2019-09-15,6561.64
2013-11-11,2019-09-15,2019-09-15,6566.01
2013-11-12,2019-09-15,2019-09-15,6524.78
2013-11-13,2019-09-15,2019-09-15,6568.88
2013-11-14,2019-09-15,2019-09-15,6618.23
2013-11-15,2019-09-15,2019-09-15,6641.15
2013-11-18,2019-09-15,2019-09-15,6600.75
2013-11-19,2019-09-15,2019-09-15,6549.11
2013-11-20,2019-09-15,2019-09-15,6481.05
2013-11-21,2019-09-15,2019-09-15,6531.95
2013-11-22,2019-09-15,2019-09-15,6502.47
2013-11-25,2019-09-15,2019-09-15,6464.94
2013-11-26,2019-09-15,2019-09-15,6440.2
2013-11-27,2019-09-15,2019-09-15,6504.87
2013-11-28,2019-09-15,2019-09-15,
2013-11-29,2019-09-15,2019-09-15,6435.73
2013-12-02,2019-09-15,2019-09-15,6394.22
2013-12-03,2019-09-15,2019-09-15,6389.27
2013-12-04,2019-09-15,2019-09-15,6425.92
2013-12-05,2019-09-15,2019-09-15,6449.96
2013-12-06,2019-09-15,2019-09-15,6507.45
2013-12-09,2019-09-15,2019-09-15,6530.16
2013-12-10,2019-09-15,2019-09-15,6519.27
2013-12-11,2019-09-15,2019-09-15,6364.45
2013-12-12,2019-09-15,2019-09-15,6320.85
2013-12-13,2019-09-15,2019-09-15,6342.94
2013-12-16,2019-09-15,2019-09-15,6360.8
2013-12-17,2019-09-15,2019-09-15,6394.92
2013-12-18,2019-09-15,2019-09-15,6506.34
2013-12-19,2019-09-15,2019-09-15,6417.14
2013-12-20,2019-09-15,2019-09-15,6469.79
2013-12-23,2019-09-15,2019-09-15,6474.29
2013-12-24,2019-09-15,2019-09-15,6485.73
2013-12-25,2019-09-15,2019-09-15,
2013-12-26,2019-09-15,2019-09-15,6489.23
2013-12-27,2019-09-15,2019-09-15,6491.74
2013-12-30,2019-09-15,2019-09-15,6509.16
2013-12-31,2019-09-15,2019-09-15,6474.84
2014-01-01,2019-09-15,2019-09-15,
2014-01-02,2019-09-15,2019-09-15,6463.52
2014-01-03,2019-09-15,2019-09-15,6512.96
2014-01-06,2019-09-15,2019-09-15,6541.69
2014-01-07,2019-09-15,2019-09-15,6560.74
2014-01-08,2019-09-15,2019-09-15,6539.93
2014-01-09,2019-09-15,2019-09-15,6540.84
2014-01-10,2019-09-15,2019-09-15,6620.59
2014-01-13,2019-09-15,2019-09-15,6575.25
2014-01-14,2019-09-15,2019-09-15,6625.6
2014-01-15,2019-09-15,2019-09-15,6661.29
2014-01-16,2019-09-15,2019-09-15,6677.31
2014-01-17,2019-09-15,2019-09-15,6643.79
2014-01-20,2019-09-15,2019-09-15,
2014-01-21,2019-09-15,2019-09-15,6698.39
2014-01-22,2019-09-15,2019-09-15,6720.29
2014-01-23,2019-09-15,2019-09-15,6692.05
2014-01-24,2019-09-15,2019-09-15,6608.95
2014-01-27,2019-09-15,2019-09-15,6554.85
2014-01-28,2019-09-15,2019-09-15,6615.3
2014-01-29,2019-09-15,2019-09-15,6576.32
2014-01-30,2019-09-15,2019-09-15,6683.51
2014-01-31,2019-09-15,2019-09-15,6726.29
2014-02-03,2019-09-15,2019-09-15,6612.19
2014-02-04,2019-09-15,2019-09-15,6696.46
2014-02-05,2019-09-15,2019-09-15,6683.72
2014-02-06,2019-09-15,2019-09-15,6745.36
2014-02-07,2019-09-15,2019-09-15,6795.74
2014-02-10,2019-09-15,2019-09-15,6865.77
2014-02-11,2019-09-15,2019-09-15,6896.57
2014-02-12,2019-09-15,2019-09-15,6890.87
2014-02-13,2019-09-15,2019-09-15,6923.77
2014-02-14,2019-09-15,2019-09-15,6945.46
2014-02-17,2019-09-15,2019-09-15,
2014-02-18,2019-09-15,2019-09-15,6975.89
2014-02-19,2019-09-15,2019-09-15,6980.56
2014-02-20,2019-09-15,2019-09-15,6961.99
2014-02-21,2019-09-15,2019-09-15,6970.98
2014-02-24,2019-09-15,2019-09-15,6988.23
2014-02-25,2019-09-15,2019-09-15,7007.32
2014-02-26,2019-09-15,2019-09-15,7023.15
2014-02-27,2019-09-15,2019-09-15,7004.59
2014-02-28,2019-09-15,2019-09-15,7064.99
2014-03-03,2019-09-15,2019-09-15,7068.55
2014-03-04,2019-09-15,2019-09-15,7178.12
2014-03-05,2019-09-15,2019-09-15,7164.17
2014-03-06,2019-09-15,2019-09-15,7110.91
2014-03-07,2019-09-15,2019-09-15,7038.79
2014-03-10,2019-09-15,2019-09-15,6998.64
2014-03-11,2019-09-15,2019-09-15,7043.23
2014-03-12,2019-09-15,2019-09-15,7062.02
2014-03-13,2019-09-15,2019-09-15,7027.69
2014-03-14,2019-09-15,2019-09-15,7046.81
2014-03-17,2019-09-15,2019-09-15,7066.97
2014-03-18,2019-09-15,2019-09-15,7094.91
2014-03-19,2019-09-15,2019-09-15,6955.86
2014-03-20,2019-09-15,2019-09-15,6976.0
2014-03-21,2019-09-15,2019-09-15,7042.07
2014-03-24,2019-09-15,2019-09-15,6997.41
2014-03-25,2019-09-15,2019-09-15,7064.02
2014-03-26,2019-09-15,2019-09-15,6978.06
2014-03-27,2019-09-15,2019-09-15,7027.44
2014-03-28,2019-09-15,2019-09-15,7075.68
2014-03-31,2019-09-15,2019-09-15,7130.61
2014-04-01,2019-09-15,2019-09-15,7164.12
2014-04-02,2019-09-15,2019-09-15,7168.98
2014-04-03,2019-09-15,2019-09-15,7154.66
2014-04-04,2019-09-15,2019-09-15,7180.22
2014-04-07,2019-09-15,2019-09-15,7209.21
2014-04-08,2019-09-15,2019-09-15,7250.79
2014-04-09,2019-09-15,2019-09-15,7234.52
2014-04-10,2019-09-15,2019-09-15,7165.74
2014-04-11,2019-09-15,2019-09-15,7116.39
2014-04-14,2019-09-15,2019-09-15,7161.17
2014-04-15,2019-09-15,2019-09-15,7246.07
2014-04-16,2019-09-15,2019-09-15,7301.55
2014-04-17,2019-09-15,2019-09-15,7271.27
2014-04-18,2019-09-15,2019-09-15,
2014-04-21,2019-09-15,2019-09-15,7300.0
2014-04-22,2019-09-15,2019-09-15,7311.98
2014-04-23,2019-09-15,2019-09-15,7282.18
2014-04-24,2019-09-15,2019-09-15,7318.03
2014-04-25,2019-09-15,2019-09-15,7284.6
2014-04-28,2019-09-15,2019-09-15,7354.66
2014-04-29,2019-09-15,2019-09-15,7352.92
2014-04-30,2019-09-15,2019-09-15,7383.72
2014-05-01,2019-09-15,2019-09-15,7415.04
2014-05-02,2019-09-15,2019-09-15,7414.35
2014-05-05,2019-09-15,2019-09-15,7430.67
2014-05-06,2019-09-15,2019-09-15,7401.63
2014-05-07,2019-09-15,2019-09-15,7494.62
2014-05-08,2019-09-15,2019-09-15,7513.06
2014-05-09,2019-09-15,2019-09-15,7512.56
2014-05-12,2019-09-15,2019-09-15,7542.12
2014-05-13,2019-09-15,2019-09-15,7487.58
2014-05-14,2019-09-15,2019-09-15,7496.52
2014-05-15,2019-09-15,2019-09-15,7483.14
2014-05-16,2019-09-15,2019-09-15,7555.79
2014-05-19,2019-09-15,2019-09-15,7530.19
2014-05-20,2019-09-15,2019-09-15,7506.63
2014-05-21,2019-09-15,2019-09-15,7464.93
2014-05-22,2019-09-15,2019-09-15,7447.96
2014-05-23,2019-09-15,2019-09-15,7514.92
2014-05-26,2019-09-15,2019-09-15,
2014-05-27,2019-09-15,2019-09-15,7569.23
2014-05-28,2019-09-15,2019-09-15,7512.14
2014-05-29,2019-09-15,2019-09-15,7530.09
2014-05-30,2019-09-15,2019-09-15,7570.15
2014-06-02,2019-09-15,2019-09-15,7593.4
2014-06-03,2019-09-15,2019-09-15,7584.78
2014-06-04,2019-09-15,2019-09-15,7600.4
2014-06-05,2019-09-15,2019-09-15,7744.17
2014-06-06,2019-09-15,2019-09-15,7711.99
2014-06-09,2019-09-15,2019-09-15,7616.49
2014-06-10,2019-09-15,2019-09-15,7559.94
2014-06-11,2019-09-15,2019-09-15,7542.44
2014-06-12,2019-09-15,2019-09-15,7519.76
2014-06-13,2019-09-15,2019-09-15,7542.51
2014-06-16,2019-09-15,2019-09-15,7504.25
2014-06-17,2019-09-15,2019-09-15,7522.05
2014-06-18,2019-09-15,2019-09-15,7579.37
2014-06-19,2019-09-15,2019-09-15,7636.07
2014-06-20,2019-09-15,2019-09-15,7653.73
2014-06-23,2019-09-15,2019-09-15,7630.19
2014-06-24,2019-09-15,2019-09-15,7626.22
2014-06-25,2019-09-15,2019-09-15,7618.86
2014-06-26,2019-09-15,2019-09-15,7605.99
2014-06-27,2019-09-15,2019-09-15,7663.34
2014-06-30,2019-09-15,2019-09-15,7645.69
2014-07-01,2019-09-15,2019-09-15,7681.22
2014-07-02,2019-09-15,2019-09-15,7662.28
2014-07-03,2019-09-15,2019-09-15,7627.19
2014-07-04,2019-09-15,2019-09-15,
2014-07-07,2019-09-15,2019-09-15,7644.29
2014-07-08,2019-09-15,2019-09-15,7668.32
2014-07-09,2019-09-15,2019-09-15,7677.7
2014-07-10,2019-09-15,2019-09-15,7708.25
2014-07-11,2019-09-15,2019-09-15,7708.76
2014-07-14,2019-09-15,2019-09-15,7746.52
2014-07-15,2019-09-15,2019-09-15,7755.39
2014-07-16,2019-09-15,2019-09-15,7781.65
2014-07-17,2019-09-15,2019-09-15,7737.66
2014-07-18,2019-09-15,2019-09-15,7813.85
2014-07-21,2019-09-15,2019-09-15,7782.03
2014-07-22,2019-09-15,2019-09-15,7815.01
2014-07-23,2019-09-15,2019-09-15,7826.45
2014-07-24,2019-09-15,2019-09-15,7831.77
2014-07-25,2019-09-15,2019-09-15,7769.08
2014-07-28,2019-09-15,2019-09-15,7822.62
2014-07-29,2019-09-15,2019-09-15,7780.65
2014-07-30,2019-09-15,2019-09-15,7773.39
2014-07-31,2019-09-15,2019-09-15,7653.33
2014-08-01,2019-09-15,2019-09-15,7636.08
2014-08-04,2019-09-15,2019-09-15,7683.13
2014-08-05,2019-09-15,2019-09-15,7603.3
2014-08-06,2019-09-15,2019-09-15,7598.1
2014-08-07,2019-09-15,2019-09-15,7599.6
2014-08-08,2019-09-15,2019-09-15,7644.98
2014-08-11,2019-09-15,2019-09-15,7692.54
2014-08-12,2019-09-15,2019-09-15,7678.43
2014-08-13,2019-09-15,2019-09-15,7789.81
2014-08-14,2019-09-15,2019-09-15,7784.21
2014-08-15,2019-09-15,2019-09-15,7769.89
2014-08-18,2019-09-15,2019-09-15,7854.07
2014-08-19,2019-09-15,2019-09-15,7873.89
2014-08-20,2019-09-15,2019-09-15,7904.18
2014-08-21,2019-09-15,2019-09-15,7893.33
2014-08-22,2019-09-15,2019-09-15,7829.68
2014-08-25,2019-09-15,2019-09-15,7810.16
2014-08-26,2019-09-15,2019-09-15,7823.51
2014-08-27,2019-09-15,2019-09-15,7835.64
2014-08-28,2019-09-15,2019-09-15,7825.69
2014-08-29,2019-09-15,2019-09-15,7870.16
2014-09-01,2019-09-15,2019-09-15,
2014-09-02,2019-09-15,2019-09-15,7874.94
2014-09-03,2019-09-15,2019-09-15,7892.89
2014-09-04,2019-09-15,2019-09-15,7865.23
2014-09-05,2019-09-15,2019-09-15,7950.41
2014-09-08,2019-09-15,2019-09-15,7941.09
2014-09-09,2019-09-15,2019-09-15,7895.69
2014-09-10,2019-09-15,2019-09-15,7769.61
2014-09-11,2019-09-15,2019-09-15,7779.64
2014-09-12,2019-09-15,2019-09-15,7532.63
2014-09-15,2019-09-15,2019-09-15,7501.95
2014-09-16,2019-09-15,2019-09-15,7574.82
2014-09-17,2019-09-15,2019-09-15,7575.87
2014-09-18,2019-09-15,2019-09-15,7513.22
2014-09-19,2019-09-15,2019-09-15,7520.23
2014-09-22,2019-09-15,2019-09-15,7464.14
2014-09-23,2019-09-15,2019-09-15,7403.69
2014-09-24,2019-09-15,2019-09-15,7387.61
2014-09-25,2019-09-15,2019-09-15,7354.47
2014-09-26,2019-09-15,2019-09-15,7453.43
2014-09-29,2019-09-15,2019-09-15,7451.18
2014-09-30,2019-09-15,2019-09-15,7411.1
2014-10-01,2019-09-15,2019-09-15,7419.12
2014-10-02,2019-09-15,2019-09-15,7411.78
2014-10-03,2019-09-15,2019-09-15,7456.0
2014-10-06,2019-09-15,2019-09-15,7473.07
2014-10-07,2019-09-15,2019-09-15,7414.26
2014-10-08,2019-09-15,2019-09-15,7582.73
2014-10-09,2019-09-15,2019-09-15,7581.73
2014-10-10,2019-09-15,2019-09-15,7590.41
2014-10-13,2019-09-15,2019-09-15,7595.61
2014-10-14,2019-09-15,2019-09-15,7723.54
2014-10-15,2019-09-15,2019-09-15,7680.93
2014-10-16,2019-09-15,2019-09-15,7695.27
2014-10-17,2019-09-15,2019-09-15,7713.44
2014-10-20,2019-09-15,2019-09-15,7827.04
2014-10-21,2019-09-15,2019-09-15,7903.01
2014-10-22,2019-09-15,2019-09-15,7902.68
2014-10-23,2019-09-15,2019-09-15,7969.86
2014-10-24,2019-09-15,2019-09-15,7961.89
2014-10-27,2019-09-15,2019-09-15,8019.44
2014-10-28,2019-09-15,2019-09-15,8057.5
2014-10-29,2019-09-15,2019-09-15,8039.9
2014-10-30,2019-09-15,2019-09-15,8088.95
2014-10-31,2019-09-15,2019-09-15,8204.79
2014-11-03,2019-09-15,2019-09-15,8283.06
2014-11-04,2019-09-15,2019-09-15,8291.5
2014-11-05,2019-09-15,2019-09-15,8273.9
2014-11-06,2019-09-15,2019-09-15,8208.07
2014-11-07,2019-09-15,2019-09-15,8191.53
2014-11-10,2019-09-15,2019-09-15,8272.44
2014-11-11,2019-09-15,2019-09-15,8232.3
2014-11-12,2019-09-15,2019-09-15,8172.42
2014-11-13,2019-09-15,2019-09-15,8221.24
2014-11-14,2019-09-15,2019-09-15,8154.96
2014-11-17,2019-09-15,2019-09-15,8188.17
2014-11-18,2019-09-15,2019-09-15,8221.37
2014-11-19,2019-09-15,2019-09-15,8154.76
2014-11-20,2019-09-15,2019-09-15,8177.66
2014-11-21,2019-09-15,2019-09-15,8236.0
2014-11-24,2019-09-15,2019-09-15,8256.44
2014-11-25,2019-09-15,2019-09-15,8267.17
2014-11-26,2019-09-15,2019-09-15,8352.26
2014-11-27,2019-09-15,2019-09-15,
2014-11-28,2019-09-15,2019-09-15,8374.35
2014-12-01,2019-09-15,2019-09-15,8356.57
2014-12-02,2019-09-15,2019-09-15,8405.35
2014-12-03,2019-09-15,2019-09-15,8397.57
2014-12-04,2019-09-15,2019-09-15,8419.57
2014-12-05,2019-09-15,2019-09-15,8379.06
2014-12-08,2019-09-15,2019-09-15,8434.31
2014-12-09,2019-09-15,2019-09-15,8476.46
2014-12-10,2019-09-15,2019-09-15,8471.57
2014-12-11,2019-09-15,2019-09-15,8477.64
2014-12-12,2019-09-15,2019-09-15,8402.74
2014-12-15,2019-09-15,2019-09-15,8303.02
2014-12-16,2019-09-15,2019-09-15,8291.29
2014-12-17,2019-09-15,2019-09-15,8478.74
2014-12-18,2019-09-15,2019-09-15,8540.61
2014-12-19,2019-09-15,2019-09-15,8534.65
2014-12-22,2019-09-15,2019-09-15,8676.78
2014-12-23,2019-09-15,2019-09-15,8648.42
2014-12-24,2019-09-15,2019-09-15,8607.6
2014-12-25,2019-09-15,2019-09-15,
2014-12-26,2019-09-15,2019-09-15,8641.34
2014-12-29,2019-09-15,2019-09-15,8683.96
2014-12-30,2019-09-15,2019-09-15,8672.88
2014-12-31,2019-09-15,2019-09-15,8532.41
2015-01-01,2019-09-15,2019-09-15,
2015-01-02,2019-09-15,2019-09-15,8657.88
2015-01-05,2019-09-15,2019-09-15,8704.96
2015-01-06,2019-09-15,2019-09-15,8792.16
2015-01-07,2019-09-15,2019-09-15,8928.12
