rebal_int,top_n,SMA_S,SMA_L,stop,rolling_l,rolling_m,rolling_s,tot_ret,cagr,sharpe,perf_score,max_dd,stats_file
1,"(25, 20, 5)",9,139,80,60,43,4,10.25,0.21,2.08,21.32,-0.25,W_nasdaq100_stats_2023.05.28.154238.csv
6,"(25, 20, 5)",9,139,80,25,16,8,4.33,0.24,4.88,21.13,-0.4,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 10)",2,139,29,34,21,10,4.95,0.15,4.26,21.09,-0.25,W_nasdaq100_stats_2023.06.04.115358.csv
1,"(25, 20, 5)",9,139,80,85,22,4,10.18,0.2,2.07,21.07,-0.26,W_nasdaq100_stats_2023.05.28.154238.csv
7,"(25, 20, 10)",2,139,15,71,21,10,4.7,0.15,4.48,21.06,-0.28,W_nasdaq100_stats_2023.06.04.125957.csv
1,"(25, 20, 5)",9,139,80,73,41,4,10.31,0.21,2.04,21.03,-0.3,W_nasdaq100_stats_2023.05.28.154238.csv
6,"(25, 20, 5)",2,139,80,34,21,5,4.09,0.23,5.13,20.98,-0.26,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,28,21,10,5.79,0.16,3.62,20.96,-0.31,W_nasdaq100_stats_2023.06.04.123527.csv
1,"(25, 20, 8)",9,139,80,85,47,4,9.3,0.2,2.25,20.92,-0.21,W_nasdaq100_stats_2023.05.28.161215.csv
5,"(25, 20, 10)",2,139,15,34,21,10,3.73,0.22,5.59,20.85,-0.16,W_nasdaq100_stats_2023.06.03.201239.csv
1,"(25, 20, 5)",9,139,80,85,40,6,10.32,0.21,2.02,20.85,-0.28,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,64,41,4,10.25,0.21,2.03,20.81,-0.33,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,15,109,32,16,5.94,0.16,3.5,20.79,-0.33,W_nasdaq100_stats_2023.06.04.125003.csv
1,"(25, 11, 10)",9,139,80,85,47,4,9.44,0.2,2.2,20.77,-0.28,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 20, 5)",9,139,80,103,41,4,10.11,0.2,2.05,20.73,-0.28,W_nasdaq100_stats_2023.05.28.154238.csv
10,"(25, 20, 10)",2,139,15,34,21,10,3.55,0.13,5.84,20.73,-0.18,W_nasdaq100_stats_2023.06.04.121818.csv
10,"(25, 20, 10)",2,139,15,34,21,10,3.55,0.13,5.84,20.73,-0.18,W_nasdaq100_stats_2023.06.04.120813.csv
1,"(25, 17, 10)",9,139,80,85,47,4,9.02,0.19,2.29,20.66,-0.22,W_nasdaq100_stats_2023.05.28.161215.csv
6,"(25, 20, 5)",2,67,80,64,44,40,4.57,0.25,4.49,20.52,-0.43,W_nasdaq100_stats_2023.06.02.160722.csv
6,"(25, 20, 5)",2,69,80,64,44,40,4.57,0.25,4.49,20.52,-0.43,W_nasdaq100_stats_2023.06.02.160722.csv
1,"(24, 20, 10)",9,139,80,85,47,4,8.96,0.19,2.29,20.52,-0.23,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(30, 20, 10)",9,139,80,85,47,4,8.88,0.19,2.31,20.51,-0.19,W_nasdaq100_stats_2023.05.28.161215.csv
3,"(25, 20, 10)",9,139,9,34,16,8,3.01,0.12,6.81,20.5,-0.18,M_nasdaq100_stats_2023.06.04.073557.csv
1,"(25, 20, 5)",9,139,80,118,41,4,9.87,0.2,2.07,20.43,-0.29,W_nasdaq100_stats_2023.05.28.154238.csv
8,"(25, 20, 10)",9,139,15,34,16,8,2.61,0.21,7.81,20.38,-0.26,M_nasdaq100_stats_2023.06.04.072419.csv
4,"(25, 20, 10)",2,139,15,127,32,16,5.85,0.16,3.48,20.36,-0.34,W_nasdaq100_stats_2023.06.04.125003.csv
6,"(25, 20, 4)",9,139,80,34,16,8,4.33,0.24,4.69,20.31,-0.38,W_nasdaq100_stats_2023.06.02.193018.csv
1,"(25, 20, 5)",9,139,80,121,40,4,9.83,0.2,2.06,20.25,-0.31,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,15,82,21,3,5.77,0.16,3.51,20.25,-0.28,W_nasdaq100_stats_2023.06.04.123527.csv
1,"(25, 20, 5)",9,139,80,124,41,4,9.78,0.2,2.07,20.24,-0.31,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,153,41,4,9.76,0.2,2.07,20.2,-0.27,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,15,163,32,16,5.92,0.16,3.4,20.13,-0.36,W_nasdaq100_stats_2023.06.04.125003.csv
6,"(25, 20, 5)",9,139,80,97,16,8,4.18,0.23,4.78,19.98,-0.4,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,15,37,32,16,5.66,0.16,3.53,19.98,-0.32,W_nasdaq100_stats_2023.06.04.125003.csv
1,"(25, 20, 5)",9,139,80,85,41,2,9.25,0.2,2.16,19.98,-0.43,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 9)",9,139,80,85,47,4,8.85,0.19,2.25,19.91,-0.22,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 20, 5)",9,139,80,161,40,4,9.75,0.2,2.04,19.89,-0.29,W_nasdaq100_stats_2023.05.28.154238.csv
6,"(25, 20, 10)",2,139,21,34,21,10,4.68,0.15,4.25,19.89,-0.26,W_nasdaq100_stats_2023.06.04.115358.csv
4,"(25, 20, 10)",2,139,15,105,17,16,5.71,0.16,3.48,19.87,-0.33,W_nasdaq100_stats_2023.06.04.125003.csv
1,"(25, 20, 5)",9,139,80,85,81,4,9.73,0.2,2.04,19.85,-0.25,W_nasdaq100_stats_2023.05.28.154238.csv
6,"(25, 20, 10)",2,139,23,34,21,10,4.7,0.15,4.22,19.83,-0.26,W_nasdaq100_stats_2023.06.04.115358.csv
1,"(25, 20, 5)",9,139,80,85,6,4,9.67,0.2,2.05,19.82,-0.25,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,70,41,4,9.84,0.2,2.01,19.78,-0.29,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,15,34,25,10,5.6,0.16,3.53,19.77,-0.33,W_nasdaq100_stats_2023.06.04.123527.csv
6,"(25, 20, 10)",2,139,25,34,21,10,4.69,0.15,4.21,19.74,-0.26,W_nasdaq100_stats_2023.06.04.115358.csv
1,"(29, 20, 10)",9,139,80,85,47,4,8.6,0.19,2.29,19.69,-0.19,W_nasdaq100_stats_2023.05.28.161215.csv
4,"(25, 20, 10)",2,139,15,71,17,3,5.67,0.16,3.47,19.67,-0.31,W_nasdaq100_stats_2023.06.04.125003.csv
6,"(25, 20, 10)",2,139,22,34,21,10,4.66,0.15,4.21,19.62,-0.26,W_nasdaq100_stats_2023.06.04.115358.csv
6,"(25, 20, 5)",9,139,80,34,16,4,3.82,0.22,5.12,19.56,-0.25,W_nasdaq100_stats_2023.06.02.194324.csv
1,"(25, 20, 5)",9,139,80,52,41,4,9.71,0.2,2.0,19.42,-0.31,W_nasdaq100_stats_2023.05.28.154238.csv
6,"(25, 20, 5)",23,139,80,34,16,8,4.02,0.23,4.82,19.38,-0.31,W_nasdaq100_stats_2023.06.02.193018.csv
1,"(25, 20, 10)",9,139,13,34,16,8,3.94,0.23,4.92,19.38,-0.17,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 10)",9,139,37,34,16,8,4.17,0.24,4.64,19.35,-0.26,M_nasdaq100_stats_2023.06.03.194621.csv
3,"(25, 20, 5)",9,139,7,34,16,8,2.97,0.12,6.48,19.25,-0.22,M_nasdaq100_stats_2023.06.04.141304.csv
3,"(25, 20, 5)",9,139,7,34,16,8,2.97,0.12,6.48,19.25,-0.22,M_nasdaq100_stats_2023.06.04.141100.csv
1,"(25, 20, 5)",9,139,80,141,41,4,9.42,0.2,2.04,19.22,-0.27,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 10)",9,139,80,85,47,4,8.54,0.19,2.25,19.21,-0.21,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 20, 5)",9,139,80,106,41,4,9.46,0.2,2.02,19.11,-0.28,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,85,41,6,9.68,0.2,1.97,19.07,-0.31,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(28, 20, 10)",9,139,80,85,47,4,8.4,0.19,2.27,19.07,-0.19,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 10, 10)",9,139,80,85,47,4,8.91,0.19,2.13,18.98,-0.29,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 20, 12)",9,139,80,85,47,4,8.32,0.19,2.28,18.97,-0.21,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 20, 10)",9,139,25,34,16,8,4.06,0.23,4.66,18.92,-0.27,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 5)",9,139,80,76,41,4,9.41,0.2,2.01,18.91,-0.28,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 10)",9,139,36,34,16,8,4.11,0.23,4.59,18.86,-0.28,M_nasdaq100_stats_2023.06.03.194621.csv
4,"(25, 20, 10)",2,139,15,34,21,13,5.49,0.16,3.43,18.83,-0.34,W_nasdaq100_stats_2023.06.04.123527.csv
1,"(25, 21, 10)",9,139,80,85,47,4,8.37,0.19,2.25,18.83,-0.21,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 13, 10)",9,139,80,85,47,4,8.6,0.19,2.19,18.83,-0.25,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 20, 5)",9,139,80,130,41,4,9.31,0.2,2.02,18.81,-0.26,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(33, 20, 10)",9,139,80,85,47,4,8.32,0.19,2.26,18.8,-0.19,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(26, 20, 10)",9,139,80,85,47,4,8.39,0.19,2.24,18.79,-0.2,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 20, 10)",2,139,15,71,21,10,8.36,0.19,2.24,18.73,-0.25,W_nasdaq100_stats_2023.06.04.125957.csv
1,"(31, 20, 10)",9,139,80,85,47,4,8.28,0.19,2.26,18.71,-0.19,W_nasdaq100_stats_2023.05.28.161215.csv
6,"(25, 20, 10)",2,139,10,34,21,10,3.9,0.13,4.79,18.68,-0.17,W_nasdaq100_stats_2023.06.04.115358.csv
1,"(25, 20, 5)",9,139,80,85,41,7,9.33,0.2,2.0,18.66,-0.28,W_nasdaq100_stats_2023.05.28.154238.csv
6,"(25, 20, 10)",2,139,37,34,21,10,4.53,0.14,4.1,18.57,-0.27,W_nasdaq100_stats_2023.06.04.115358.csv
1,"(25, 22, 10)",9,139,80,85,47,4,8.24,0.19,2.25,18.54,-0.21,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 20, 5)",9,139,80,113,41,4,9.21,0.2,2.01,18.51,-0.3,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,61,40,4,9.38,0.2,1.97,18.48,-0.3,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 10)",9,139,31,34,16,8,4.07,0.23,4.53,18.44,-0.3,M_nasdaq100_stats_2023.06.03.194621.csv
6,"(25, 20, 10)",2,139,31,34,21,10,4.52,0.14,4.06,18.35,-0.27,W_nasdaq100_stats_2023.06.04.115358.csv
5,"(25, 20, 5)",2,139,1000,34,21,10,1.49,1.88,12.28,18.3,-0.14,W_nasdaq100_stats_2023.06.03.193010.csv
1,"(25, 20, 11)",9,139,80,85,47,4,8.16,0.19,2.24,18.28,-0.21,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 20, 5)",9,139,80,60,40,4,9.19,0.2,1.98,18.2,-0.28,W_nasdaq100_stats_2023.05.28.153944.csv
1,"(25, 20, 5)",9,139,80,112,41,4,9.13,0.2,1.99,18.17,-0.32,W_nasdaq100_stats_2023.05.28.154238.csv
6,"(25, 20, 10)",2,139,33,34,21,10,4.47,0.14,4.06,18.15,-0.26,W_nasdaq100_stats_2023.06.04.115358.csv
6,"(25, 20, 5)",9,139,80,34,16,1,3.78,0.22,4.8,18.14,-0.28,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 10)",2,139,34,34,21,10,4.46,0.14,4.06,18.11,-0.25,W_nasdaq100_stats_2023.06.04.115358.csv
1,"(25, 20, 5)",9,139,80,43,41,4,9.19,0.2,1.97,18.1,-0.33,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,169,40,4,9.0,0.19,2.01,18.09,-0.29,W_nasdaq100_stats_2023.05.28.154238.csv
6,"(25, 20, 10)",2,139,11,34,21,10,3.88,0.13,4.66,18.08,-0.19,W_nasdaq100_stats_2023.06.04.115358.csv
1,"(25, 20, 5)",9,139,0,34,16,8,3.13,0.47,5.76,18.03,-0.28,M_nasdaq100_stats_2023.06.03.142013.csv
1,"(25, 20, 5)",9,139,80,60,57,4,9.2,0.2,1.96,18.03,-0.28,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,15,82,21,1,5.41,0.16,3.33,18.02,-0.3,W_nasdaq100_stats_2023.06.04.123527.csv
1,"(25, 20, 5)",9,139,80,71,41,4,9.11,0.2,1.97,17.95,-0.3,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 17)",9,139,80,85,47,4,7.82,0.18,2.29,17.91,-0.21,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 20, 10)",9,139,19,34,16,8,3.89,0.23,4.6,17.89,-0.23,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 5)",9,139,80,106,40,4,9.02,0.19,1.98,17.86,-0.3,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,43,40,4,9.02,0.19,1.97,17.77,-0.27,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(32, 20, 10)",9,139,80,85,47,4,8.0,0.18,2.22,17.76,-0.21,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 20, 10)",9,139,33,34,16,8,3.96,0.23,4.48,17.74,-0.29,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 5)",9,139,80,85,40,2,8.52,0.19,2.08,17.72,-0.44,W_nasdaq100_stats_2023.05.28.154238.csv
6,"(25, 20, 1)",9,139,80,34,16,8,5.1,0.26,3.46,17.65,-0.69,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 1)",9,139,80,34,16,8,5.1,0.26,3.46,17.65,-0.69,W_nasdaq100_stats_2023.06.02.193018.csv
1,"(22, 20, 10)",9,139,80,85,47,4,8.01,0.19,2.2,17.62,-0.21,W_nasdaq100_stats_2023.05.28.161215.csv
6,"(25, 20, 5)",1,139,80,34,16,1,3.56,0.21,4.89,17.41,-0.28,W_nasdaq100_stats_2023.06.02.194324.csv
1,"(49, 20, 10)",9,139,80,85,47,4,7.88,0.18,2.21,17.41,-0.22,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(53, 20, 10)",9,139,80,85,47,4,7.85,0.18,2.21,17.35,-0.22,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 20, 10)",9,139,14,34,16,8,3.7,0.22,4.67,17.28,-0.18,M_nasdaq100_stats_2023.06.03.194621.csv
4,"(25, 20, 10)",2,139,15,144,17,16,5.15,0.15,3.35,17.25,-0.32,W_nasdaq100_stats_2023.06.04.125003.csv
1,"(25, 20, 5)",9,139,80,53,41,4,8.88,0.19,1.94,17.23,-0.29,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,141,40,4,8.65,0.19,1.99,17.21,-0.26,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(46, 20, 10)",9,139,80,85,47,4,7.79,0.18,2.2,17.14,-0.22,W_nasdaq100_stats_2023.05.28.161215.csv
6,"(25, 20, 5)",9,71,80,64,44,40,4.07,0.23,4.21,17.13,-0.54,W_nasdaq100_stats_2023.06.02.160722.csv
4,"(25, 20, 10)",2,139,15,118,17,16,5.11,0.15,3.33,17.02,-0.32,W_nasdaq100_stats_2023.06.04.125003.csv
1,"(25, 20, 13)",9,139,80,85,47,4,7.63,0.18,2.22,16.94,-0.21,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(34, 20, 10)",9,139,80,85,47,4,7.72,0.18,2.19,16.91,-0.21,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 20, 5)",9,139,80,127,40,4,8.52,0.19,1.98,16.87,-0.27,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,94,41,4,8.63,0.19,1.95,16.83,-0.29,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,64,40,4,8.76,0.19,1.92,16.82,-0.34,W_nasdaq100_stats_2023.05.28.154238.csv
2,"(25, 20, 2)",9,139,100,34,16,8,1.31,2.51,12.73,16.68,0.0,M_nasdaq100_stats_2023.06.03.192330.csv
2,"(25, 20, 2)",9,139,100,34,16,8,1.31,2.51,12.73,16.68,0.0,M_nasdaq100_stats_2023.06.03.191807.csv
2,"(25, 20, 2)",9,139,100,34,16,8,1.31,2.51,12.73,16.68,0.0,M_nasdaq100_stats_2023.06.03.192743.csv
2,"(25, 20, 2)",9,139,100,34,16,8,1.31,2.51,12.73,16.68,0.0,M_nasdaq100_stats_2023.06.03.190207.csv
2,"(25, 20, 2)",9,139,100,34,16,8,1.31,2.51,12.73,16.68,0.0,M_nasdaq100_stats_2023.06.03.191214.csv
1,"(25, 20, 5)",9,139,80,58,41,4,8.58,0.19,1.94,16.65,-0.29,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(45, 20, 10)",9,139,80,85,47,4,7.62,0.18,2.18,16.61,-0.23,W_nasdaq100_stats_2023.05.28.161215.csv
3,"(25, 20, 10)",2,139,15,34,21,10,5.07,0.15,3.23,16.38,-0.17,W_nasdaq100_stats_2023.06.04.120813.csv
3,"(25, 20, 10)",2,139,15,34,21,10,5.07,0.15,3.23,16.38,-0.17,W_nasdaq100_stats_2023.06.04.121818.csv
11,"(25, 20, 10)",2,139,15,34,21,10,2.95,0.11,5.54,16.34,-0.17,W_nasdaq100_stats_2023.06.04.121818.csv
11,"(25, 20, 10)",2,139,15,34,21,10,2.95,0.11,5.54,16.34,-0.17,W_nasdaq100_stats_2023.06.04.120813.csv
1,"(36, 20, 10)",9,139,80,85,47,4,7.52,0.18,2.17,16.32,-0.22,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 20, 14)",9,139,80,85,47,4,7.38,0.18,2.21,16.31,-0.22,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 20, 5)",9,139,80,136,41,4,8.31,0.19,1.96,16.29,-0.28,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 18)",9,139,80,85,47,4,7.27,0.18,2.24,16.28,-0.21,W_nasdaq100_stats_2023.05.28.161215.csv
4,"(25, 20, 10)",2,139,15,34,21,16,4.86,0.15,3.35,16.28,-0.33,W_nasdaq100_stats_2023.06.04.123527.csv
1,"(25, 20, 16)",9,139,80,85,47,4,7.32,0.18,2.22,16.25,-0.21,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 20, 10)",9,139,15,34,16,8,3.57,0.22,4.55,16.24,-0.19,M_nasdaq100_stats_2023.06.03.193910.csv
5,"(25, 20, 10)",2,139,15,34,21,10,4.01,0.13,4.05,16.24,-0.2,W_nasdaq100_stats_2023.06.04.120813.csv
5,"(25, 20, 10)",2,139,15,34,21,10,4.01,0.13,4.05,16.24,-0.2,W_nasdaq100_stats_2023.06.04.121818.csv
1,"(25, 20, 5)",9,139,80,85,41,3,8.15,0.19,1.99,16.22,-0.34,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,15,34,21,4,4.73,0.15,3.39,16.03,-0.32,W_nasdaq100_stats_2023.06.04.123527.csv
4,"(25, 20, 10)",2,139,15,27,17,16,4.77,0.15,3.35,15.98,-0.3,W_nasdaq100_stats_2023.06.04.125003.csv
1,"(61, 20, 10)",9,139,80,85,47,4,7.39,0.18,2.16,15.96,-0.22,W_nasdaq100_stats_2023.05.28.161215.csv
6,"(25, 20, 2)",2,139,80,34,16,8,4.13,0.23,3.84,15.86,-0.49,W_nasdaq100_stats_2023.06.02.193018.csv
1,"(25, 20, 10)",9,139,17,34,16,8,3.55,0.22,4.44,15.76,-0.22,M_nasdaq100_stats_2023.06.03.194621.csv
1,"(25, 20, 5)",9,139,80,41,40,4,8.22,0.19,1.91,15.7,-0.3,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,85,40,3,7.96,0.18,1.97,15.68,-0.37,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(25, 20, 5)",9,139,80,57,41,4,8.25,0.19,1.9,15.68,-0.29,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,15,71,21,3,4.82,0.15,3.24,15.62,-0.31,W_nasdaq100_stats_2023.06.04.123527.csv
1,"(25, 20, 5)",9,139,80,60,15,4,8.16,0.19,1.91,15.59,-0.28,W_nasdaq100_stats_2023.05.28.154238.csv
6,"(25, 20, 5)",9,139,80,34,16,7,3.41,0.21,4.56,15.55,-0.38,W_nasdaq100_stats_2023.06.02.194324.csv
1,"(43, 20, 10)",9,139,80,85,47,4,7.24,0.18,2.13,15.42,-0.23,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 20, 5)",9,139,80,169,41,4,7.99,0.18,1.93,15.42,-0.3,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(55, 20, 10)",9,139,80,85,47,4,7.21,0.18,2.13,15.36,-0.22,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(82, 20, 10)",9,139,80,85,47,4,7.2,0.18,2.13,15.34,-0.23,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 20, 15)",9,139,80,85,47,4,7.03,0.17,2.18,15.33,-0.21,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(64, 20, 10)",9,139,80,85,47,4,7.16,0.18,2.14,15.32,-0.22,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 20, 5)",9,139,80,60,29,4,8.1,0.19,1.89,15.31,-0.31,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(40, 20, 10)",9,139,80,85,47,4,7.19,0.18,2.13,15.31,-0.22,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 20, 2)",9,139,80,85,47,4,9.38,0.2,1.61,15.1,-0.35,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 20, 5)",9,139,80,85,40,9,8.12,0.19,1.86,15.1,-0.29,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(37, 20, 10)",9,139,80,85,47,4,7.12,0.18,2.12,15.09,-0.22,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 20, 5)",9,139,80,85,41,1,7.6,0.18,1.97,14.97,-0.41,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(67, 20, 10)",9,139,80,85,47,4,7.01,0.17,2.13,14.93,-0.22,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(73, 20, 10)",9,139,80,85,47,4,6.98,0.17,2.12,14.8,-0.23,W_nasdaq100_stats_2023.05.28.161215.csv
1,"(25, 20, 2)",9,139,40,34,16,8,4.25,0.24,3.47,14.75,-0.51,M_nasdaq100_stats_2023.06.03.193608.csv
6,"(25, 20, 5)",1,139,80,34,16,7,3.26,0.2,4.52,14.74,-0.35,W_nasdaq100_stats_2023.06.02.194324.csv
3,"(25, 20, 3)",9,139,6,34,16,8,2.73,0.11,5.37,14.66,-0.2,M_nasdaq100_stats_2023.06.04.141546.csv
3,"(25, 20, 3)",9,139,6,34,16,8,2.73,0.11,5.37,14.66,-0.2,M_nasdaq100_stats_2023.06.04.141803.csv
1,"(25, 20, 5)",9,139,80,148,40,4,7.75,0.18,1.89,14.65,-0.29,W_nasdaq100_stats_2023.05.28.154238.csv
1,"(38, 20, 10)",9,139,80,85,47,4,6.91,0.17,2.1,14.51,-0.23,W_nasdaq100_stats_2023.05.28.161215.csv
4,"(25, 20, 10)",2,139,39,34,21,10,3.51,0.21,4.12,14.46,-0.29,W_nasdaq100_stats_2023.06.03.195301.csv
1,"(41, 20, 10)",9,139,80,85,47,4,6.9,0.17,2.09,14.42,-0.23,W_nasdaq100_stats_2023.05.28.161215.csv
6,"(25, 20, 5)",1,139,80,34,16,5,3.12,0.2,4.61,14.38,-0.25,W_nasdaq100_stats_2023.06.02.194324.csv
4,"(25, 20, 10)",2,139,45,34,21,10,3.51,0.21,4.09,14.36,-0.3,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,47,34,21,10,3.51,0.21,4.09,14.36,-0.3,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,44,34,21,10,3.51,0.21,4.09,14.36,-0.3,W_nasdaq100_stats_2023.06.03.195301.csv
1,"(25, 20, 19)",9,139,80,85,47,4,6.62,0.17,2.16,14.3,-0.21,W_nasdaq100_stats_2023.05.28.161215.csv
4,"(25, 20, 10)",2,139,48,34,21,10,3.49,0.21,4.08,14.24,-0.3,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,49,34,21,10,3.49,0.21,4.08,14.24,-0.3,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,41,34,21,10,3.48,0.21,4.09,14.23,-0.3,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,33,34,21,10,3.47,0.21,4.1,14.23,-0.27,W_nasdaq100_stats_2023.06.03.195301.csv
1,"(25, 20, 5)",9,139,80,85,40,1,7.36,0.18,1.93,14.2,-0.35,W_nasdaq100_stats_2023.05.28.154238.csv
4,"(25, 20, 10)",2,139,37,34,21,10,3.47,0.21,4.09,14.19,-0.29,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,40,34,21,10,3.45,0.21,4.07,14.04,-0.3,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,43,34,21,10,3.46,0.21,4.05,14.01,-0.31,W_nasdaq100_stats_2023.06.03.195301.csv
1,"(25, 25, 10)",9,139,80,85,47,4,6.69,0.17,2.07,13.85,-0.25,W_nasdaq100_stats_2023.05.28.161215.csv
13,"(25, 20, 10)",2,139,15,34,21,10,2.39,0.1,5.79,13.84,-0.2,W_nasdaq100_stats_2023.06.04.120813.csv
13,"(25, 20, 10)",2,139,15,34,21,10,2.39,0.1,5.79,13.84,-0.2,W_nasdaq100_stats_2023.06.04.121818.csv
4,"(25, 20, 10)",2,139,9,34,21,10,3.69,0.13,3.69,13.62,-0.19,W_nasdaq100_stats_2023.06.04.122323.csv
6,"(25, 20, 3)",9,139,80,34,16,8,3.41,0.21,3.99,13.61,-0.41,W_nasdaq100_stats_2023.06.02.194324.csv
6,"(25, 20, 3)",9,139,80,34,16,8,3.41,0.21,3.99,13.61,-0.41,W_nasdaq100_stats_2023.06.02.193018.csv
4,"(25, 20, 10)",2,139,51,34,21,10,3.4,0.21,4.0,13.6,-0.32,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,56,34,21,10,3.4,0.21,4.0,13.6,-0.32,W_nasdaq100_stats_2023.06.03.195301.csv
4,"(25, 20, 10)",2,139,64,34,21,10,3.4,0.21,4.0,13.6,-0.32,W_nasdaq100_stats_2023.06.03.195301.csv
